Date,Interval Start,Interval End,Active(I),Active(E),Reactive(I)-Active(I),Reactive(E)-Active(I),Reactive(E)-Active(E),Reactive(I)-Active(E),Apparent-Active(I) - type 2,Apparent-Active(E) - type 6,Average Voltage,Frequency,Calculated Avg Imp Power Factor (signed),Calculated Avg Exp Power Factor (signed),Low Voltage
03-12-2021,16:00,16:15,0,77468.75,0,0,0,27218.75,0,82125,425280,50.07,1,-0.943,No
03-12-2021,16:15,16:30,0,80000,0,0,0,25875,0,84093.75,423780,50.03,1,-0.951,No
03-12-2021,16:30,16:45,0,82375,0,0,0,24187.5,0,85875,422800,49.99,1,-0.959,No
03-12-2021,16:45,17:00,0,82218.75,0,0,0,24500,0,85781.25,423000,49.98,1,-0.958,No
03-12-2021,17:00,17:15,0,82125,0,0,0,24875,0,85781.25,423120,49.95,1,-0.957,No
03-12-2021,17:15,17:30,0,81750,0,0,0,24718.75,0,85437.5,422720,49.88,1,-0.957,No
03-12-2021,17:30,17:45,0,80750,0,0,0,24843.75,0,84468.75,422860,49.9,1,-0.956,No
03-12-2021,17:45,18:00,0,83812.5,0,0,0,23687.5,0,87093.75,422640,50,1,-0.962,No
03-12-2021,18:00,18:15,0,87562.5,0,0,0,21312.5,0,90125,421580,49.9,1,-0.972,No
03-12-2021,18:15,18:30,0,88875,0,0,0,20625,0,91250,421280,49.92,1,-0.974,No
03-12-2021,18:30,18:45,0,88031.25,0,0,0,21531.25,0,90625,421760,49.97,1,-0.971,No
03-12-2021,18:45,19:00,0,89968.75,0,0,0,21093.75,0,92406.25,421800,50.01,1,-0.974,No
03-12-2021,19:00,19:15,0,91406.25,0,0,0,20656.25,0,93718.75,421840,50.02,1,-0.975,No
03-12-2021,19:15,19:30,0,86281.25,0,0,0,24343.75,0,89687.5,423380,49.94,1,-0.962,No
03-12-2021,19:30,19:45,0,85312.5,0,0,0,25718.75,0,89093.75,423920,49.9,1,-0.958,No
03-12-2021,19:45,20:00,0,83281.25,0,0,0,27156.25,0,87625,424760,49.94,1,-0.95,No
03-12-2021,20:00,20:15,0,82156.25,0,0,0,28312.5,0,86843.75,425000,49.98,1,-0.946,No
03-12-2021,20:15,20:30,0,81718.75,0,0,0,28562.5,0,86593.75,425560,50,1,-0.944,No
03-12-2021,20:30,20:45,0,79343.75,0,0,0,29812.5,0,84750,426380,50.01,1,-0.936,No
03-12-2021,20:45,21:00,0,78656.25,0,0,0,29937.5,0,84156.25,426620,50.04,1,-0.935,No
03-12-2021,21:00,21:15,0,78125,0,0,0,30406.25,0,83843.75,426860,50.02,1,-0.932,No
03-12-2021,21:15,21:30,0,84875,0,0,0,28468.75,0,89562.5,427080,50.01,1,-0.948,No
03-12-2021,21:30,21:45,0,85781.25,0,0,0,28468.75,0,90343.75,427160,50.02,1,-0.949,No
03-12-2021,21:45,22:00,0,83906.25,0,0,0,29375,0,88906.25,427680,50.06,1,-0.944,No
03-12-2021,22:00,22:15,0,83875,0,0,0,28562.5,0,88625,427340,50.03,1,-0.946,No
03-12-2021,22:15,22:30,0,81906.25,0,0,0,28468.75,0,86718.75,427200,50,1,-0.945,No
03-12-2021,22:30,22:45,0,83281.25,0,0,0,28093.75,0,87875,426700,49.98,1,-0.948,No
03-12-2021,22:45,23:00,0,82437.5,0,0,0,28750,0,87343.75,426640,49.98,1,-0.944,No
03-12-2021,23:00,23:15,0,80437.5,0,0,0,29687.5,0,85718.75,426980,49.99,1,-0.938,No
03-12-2021,23:15,23:30,0,80843.75,0,0,0,29750,0,86156.25,426960,50,1,-0.938,No
03-12-2021,23:30,23:45,0,80156.25,0,0,0,29843.75,0,85531.25,426940,49.98,1,-0.937,No
03-12-2021,23:45,00:00,0,78593.75,0,0,0,30500,0,84281.25,427300,50,1,-0.933,No
04-12-2021,00:00,00:15,0,76406.25,0,0,0,30750,0,82375,427540,49.98,1,-0.928,No
04-12-2021,00:15,00:30,0,74750,0,0,0,31281.25,0,81031.25,427920,50.02,1,-0.922,No
04-12-2021,00:30,00:45,0,73968.75,0,0,0,31000,0,80218.75,427880,50.01,1,-0.922,No
04-12-2021,00:45,01:00,0,73781.25,0,0,0,30437.5,0,79781.25,427660,50,1,-0.925,No
04-12-2021,01:00,01:15,0,74218.75,0,0,0,30312.5,0,80187.5,427560,49.98,1,-0.926,No
04-12-2021,01:15,01:30,0,72781.25,0,0,0,30312.5,0,78843.75,427660,49.95,1,-0.923,No
04-12-2021,01:30,01:45,0,72312.5,0,0,0,30281.25,0,78406.25,427600,49.91,1,-0.922,No
04-12-2021,01:45,02:00,0,71781.25,0,0,0,30437.5,0,77968.75,427700,49.89,1,-0.921,No
04-12-2021,02:00,02:15,0,72656.25,0,0,0,30687.5,0,78843.75,427900,49.93,1,-0.922,No
04-12-2021,02:15,02:30,0,72000,0,0,0,30500,0,78250,427840,49.88,1,-0.92,No
04-12-2021,02:30,02:45,0,71093.75,0,0,0,30781.25,0,77468.75,428000,49.9,1,-0.918,No
04-12-2021,02:45,03:00,0,69937.5,0,0,0,30937.5,0,76437.5,428180,49.87,1,-0.915,No
04-12-2021,03:00,03:15,0,71218.75,0,0,0,30968.75,0,77687.5,428120,49.89,1,-0.917,No
04-12-2021,03:15,03:30,0,72343.75,0,0,0,30843.75,0,78625,428120,49.92,1,-0.92,No
04-12-2021,03:30,03:45,0,73093.75,0,0,0,31000,0,79406.25,428200,49.99,1,-0.921,No
04-12-2021,03:45,04:00,0,73218.75,0,0,0,31000,0,79500,428120,49.99,1,-0.921,No
04-12-2021,04:00,04:15,0,75187.5,0,0,0,30500,0,81156.25,427940,49.99,1,-0.926,No
04-12-2021,04:15,04:30,0,75218.75,0,0,0,30125,0,81000,427720,50.01,1,-0.929,No
04-12-2021,04:30,04:45,0,76500,0,0,0,29218.75,0,81906.25,427220,50.01,1,-0.934,No
04-12-2021,04:45,05:00,0,77906.25,0,0,0,28531.25,0,82968.75,426860,50.03,1,-0.939,No
04-12-2021,05:00,05:15,0,81062.5,0,0,0,27156.25,0,85500,426060,49.97,1,-0.948,No
04-12-2021,05:15,05:30,0,82343.75,0,0,0,26375,0,86468.75,425580,50.01,1,-0.952,No
04-12-2021,05:30,05:45,0,84531.25,0,0,0,24562.5,0,88031.25,424640,50.01,1,-0.96,No
04-12-2021,05:45,06:00,0,89437.5,0,0,0,22500,0,92218.75,423720,50.04,1,-0.97,No
04-12-2021,06:00,06:15,0,91562.5,0,0,0,21406.25,0,94031.25,423140,49.99,1,-0.974,No
04-12-2021,06:15,06:30,0,92125,0,0,0,20156.25,0,94343.75,422380,49.99,1,-0.976,No
04-12-2021,06:30,06:45,0,93625,0,0,0,18968.75,0,95500,421400,49.97,1,-0.98,No
04-12-2021,06:45,07:00,0,94906.25,0,0,0,18343.75,0,96656.25,420760,49.96,1,-0.982,No
04-12-2021,07:00,07:15,0,96812.5,0,0,0,17468.75,0,98406.25,420380,49.99,1,-0.984,No
04-12-2021,07:15,07:30,0,96250,0,0,0,17656.25,0,97843.75,420120,49.98,1,-0.984,No
04-12-2021,07:30,07:45,0,96062.5,0,0,0,17687.5,0,97656.25,419980,49.93,1,-0.984,No
04-12-2021,07:45,08:00,0,87937.5,0,0,0,21500,0,90593.75,422000,49.87,1,-0.971,No
04-12-2021,08:00,08:15,0,83281.25,0,0,0,22375,0,86218.75,421620,49.84,1,-0.966,No
04-12-2021,08:15,08:30,0,83125,0,0,0,21593.75,0,85875,421420,49.91,1,-0.968,No
04-12-2021,08:30,08:45,0,77718.75,0,0,0,22406.25,0,80937.5,421380,49.92,1,-0.96,No
04-12-2021,08:45,09:00,0,75531.25,0,0,0,23343.75,0,79031.25,421640,50,1,-0.956,No
04-12-2021,09:00,09:15,0,73593.75,0,0,0,23625,0,77312.5,421560,50,1,-0.952,No
04-12-2021,09:15,09:30,0,72968.75,0,0,0,23156.25,0,76531.25,421540,50.03,1,-0.953,No
04-12-2021,09:30,09:45,0,71093.75,0,0,0,23843.75,0,75000,421760,50.03,1,-0.948,No
04-12-2021,09:45,10:00,0,69312.5,0,0,0,25250,0,73781.25,422340,50.05,1,-0.939,No
04-12-2021,10:00,10:15,0,66375,0,0,0,25843.75,0,71218.75,422580,50.03,1,-0.932,No
04-12-2021,10:15,10:30,0,63156.25,0,0,0,26468.75,0,68500,422760,50.01,1,-0.922,No
04-12-2021,10:30,10:45,0,60625,0,0,0,27250,0,66468.75,423340,50.02,1,-0.912,No
04-12-2021,10:45,11:00,0,61156.25,0,0,0,27312.5,0,66968.75,423380,50.05,1,-0.913,No
04-12-2021,11:00,11:15,0,60562.5,0,0,0,28500,0,66937.5,424000,50.08,1,-0.905,No
04-12-2021,11:15,11:30,0,59750,0,0,0,28718.75,0,66281.25,424020,50.04,1,-0.901,No
04-12-2021,11:30,11:45,0,59468.75,0,0,0,28875,0,66125,424140,50.03,1,-0.899,No
04-12-2021,11:45,12:00,0,57875,0,0,0,29218.75,0,64843.75,424500,50.01,1,-0.893,No
04-12-2021,12:00,12:15,0,59468.75,0,0,0,29875,0,66531.25,424680,49.96,1,-0.894,No
04-12-2021,12:15,12:30,0,58156.25,0,0,0,30500,0,65687.5,424840,49.99,1,-0.885,No
04-12-2021,12:30,12:45,0,54093.75,0,0,0,31281.25,0,62468.75,425400,50,1,-0.866,No
04-12-2021,12:45,13:00,0,52093.75,0,0,0,31781.25,0,61062.5,425700,50.02,1,-0.853,No
04-12-2021,13:00,13:15,0,52031.25,0,0,0,33281.25,0,61750,426620,50.06,1,-0.843,No
04-12-2021,13:15,13:30,0,52843.75,0,0,0,32156.25,0,61875,426240,50.04,1,-0.854,No
04-12-2021,13:30,13:45,0,55562.5,0,0,0,30531.25,0,63406.25,425240,49.97,1,-0.876,No
04-12-2021,13:45,14:00,0,57937.5,0,0,0,30125,0,65281.25,425160,50.01,1,-0.888,No
04-12-2021,14:00,14:15,0,59031.25,0,0,0,29437.5,0,65968.75,424800,49.97,1,-0.895,No
04-12-2021,14:15,14:30,0,59812.5,0,0,0,28312.5,0,66187.5,424060,49.92,1,-0.904,No
04-12-2021,14:30,14:45,0,61250,0,0,0,28281.25,0,67468.75,423980,49.99,1,-0.908,No
04-12-2021,14:45,15:00,0,63000,0,0,0,28031.25,0,68968.75,423780,49.99,1,-0.913,No
04-12-2021,15:00,15:15,0,62562.5,0,0,0,28437.5,0,68718.75,424080,49.98,1,-0.91,No
04-12-2021,15:15,15:30,0,62750,0,0,0,27500,0,68500,423520,49.93,1,-0.916,No
04-12-2021,15:30,15:45,0,63093.75,0,0,0,27593.75,0,68875,423260,49.94,1,-0.916,No
04-12-2021,15:45,16:00,0,66093.75,0,0,0,27562.5,0,71593.75,423320,50.02,1,-0.923,No
04-12-2021,16:00,16:15,0,69031.25,0,0,0,27718.75,0,74375,423480,50.03,1,-0.928,No
04-12-2021,16:15,16:30,0,71125,0,0,0,26718.75,0,76000,422720,50,1,-0.936,No
04-12-2021,16:30,16:45,0,72093.75,0,0,0,25968.75,0,76656.25,422180,49.99,1,-0.94,No
04-12-2021,16:45,17:00,0,72906.25,0,0,0,26906.25,0,77687.5,422540,50,1,-0.938,No
04-12-2021,17:00,17:15,0,74656.25,0,0,0,27375,0,79531.25,422660,50.02,1,-0.939,No
04-12-2021,17:15,17:30,0,75468.75,0,0,0,26906.25,0,80125,422440,49.99,1,-0.942,No
04-12-2021,17:30,17:45,0,75718.75,0,0,0,26531.25,0,80218.75,422060,49.93,1,-0.944,No
04-12-2021,17:45,18:00,0,77593.75,0,0,0,26062.5,0,81875,422100,50,1,-0.948,No
04-12-2021,18:00,18:15,0,77625,0,0,0,25718.75,0,81781.25,422220,49.96,1,-0.949,No
04-12-2021,18:15,18:30,0,78062.5,0,0,0,24937.5,0,81937.5,422160,49.96,1,-0.953,No
04-12-2021,18:30,18:45,0,78625,0,0,0,24937.5,0,82500,422700,49.98,1,-0.953,No
04-12-2021,18:45,19:00,0,85093.75,0,0,0,22875,0,88093.75,422900,50.02,1,-0.966,No
04-12-2021,19:00,19:15,0,85000,0,0,0,23687.5,0,88250,423560,50.03,1,-0.963,No
04-12-2021,19:15,19:30,0,84781.25,0,0,0,24031.25,0,88125,423760,50.02,1,-0.962,No
04-12-2021,19:30,19:45,0,84625,0,0,0,24468.75,0,88062.5,423920,49.97,1,-0.961,No
04-12-2021,19:45,20:00,0,86406.25,0,0,0,24812.5,0,89937.5,424460,49.96,1,-0.961,No
04-12-2021,20:00,20:15,0,86812.5,0,0,0,25093.75,0,90375,425320,49.98,1,-0.961,No
04-12-2021,20:15,20:30,0,86750,0,0,0,24843.75,0,90218.75,425160,49.95,1,-0.962,No
04-12-2021,20:30,20:45,0,85312.5,0,0,0,25687.5,0,89093.75,425720,49.99,1,-0.958,No
04-12-2021,20:45,21:00,0,84781.25,0,0,0,26250,0,88781.25,426200,50.01,1,-0.955,No
04-12-2021,21:00,21:15,0,85781.25,0,0,0,26812.5,0,89875,426440,49.99,1,-0.954,No
04-12-2021,21:15,21:30,0,84281.25,0,0,0,27062.5,0,88500,426660,49.99,1,-0.952,No
04-12-2021,21:30,21:45,0,84437.5,0,0,0,26968.75,0,88625,426540,50,1,-0.953,No
04-12-2021,21:45,22:00,0,83343.75,0,0,0,27781.25,0,87875,427000,50.02,1,-0.948,No
04-12-2021,22:00,22:15,0,83062.5,0,0,0,27625,0,87531.25,426980,50.02,1,-0.949,No
04-12-2021,22:15,22:30,0,81750,0,0,0,27375,0,86187.5,426880,50,1,-0.949,No
04-12-2021,22:30,22:45,0,80250,0,0,0,27875,0,84968.75,427060,49.97,1,-0.944,No
04-12-2021,22:45,23:00,0,79156.25,0,0,0,28343.75,0,84093.75,427280,49.99,1,-0.941,No
04-12-2021,23:00,23:15,0,77093.75,0,0,0,28562.5,0,82218.75,427400,49.96,1,-0.938,No
04-12-2021,23:15,23:30,0,74656.25,0,0,0,28437.5,0,79906.25,427540,49.98,1,-0.934,No
04-12-2021,23:30,23:45,0,73718.75,0,0,0,28812.5,0,79125,427720,50,1,-0.932,No
04-12-2021,23:45,00:00,0,73218.75,0,0,0,29250,0,78843.75,427920,50.03,1,-0.929,No
05-12-2021,00:00,00:15,0,71781.25,0,0,0,29718.75,0,77718.75,428080,50.01,1,-0.924,No
05-12-2021,00:15,00:30,0,70875,0,0,0,29656.25,0,76812.5,427960,49.97,1,-0.923,No
05-12-2021,00:30,00:45,0,70250,0,0,0,30187.5,0,76437.5,428140,49.97,1,-0.919,No
05-12-2021,00:45,01:00,0,73406.25,0,0,0,30062.5,0,79343.75,427360,49.99,1,-0.925,No
05-12-2021,01:00,01:15,0,73281.25,0,0,0,30687.5,0,79437.5,427600,49.99,1,-0.923,No
05-12-2021,01:15,01:30,0,73187.5,0,0,0,30843.75,0,79437.5,427700,50,1,-0.921,No
05-12-2021,01:30,01:45,0,73593.75,0,0,0,30843.75,0,79812.5,427680,49.98,1,-0.922,No
05-12-2021,01:45,02:00,0,74000,0,0,0,31031.25,0,80218.75,427860,50.01,1,-0.922,No
05-12-2021,02:00,02:15,0,74437.5,0,0,0,31000,0,80656.25,427960,50.02,1,-0.923,No
05-12-2021,02:15,02:30,0,74406.25,0,0,0,31218.75,0,80687.5,428040,50.03,1,-0.922,No
05-12-2021,02:30,02:45,0,72562.5,0,0,0,31500,0,79125,428160,50.01,1,-0.917,No
05-12-2021,02:45,03:00,0,71625,0,0,0,31937.5,0,78406.25,428320,50,1,-0.914,No
05-12-2021,03:00,03:15,0,71593.75,0,0,0,31843.75,0,78343.75,428360,49.99,1,-0.914,No
05-12-2021,03:15,03:30,0,71531.25,0,0,0,32000,0,78375,428420,50.01,1,-0.913,No
05-12-2021,03:30,03:45,0,71218.75,0,0,0,32250,0,78156.25,428560,50.02,1,-0.911,No
05-12-2021,03:45,04:00,0,71375,0,0,0,32000,0,78218.75,428380,49.99,1,-0.913,No
05-12-2021,04:00,04:15,0,72000,0,0,0,31593.75,0,78625,428180,49.94,1,-0.916,No
05-12-2021,04:15,04:30,0,72375,0,0,0,30875,0,78687.5,427740,49.87,1,-0.92,No
05-12-2021,04:30,04:45,0,74312.5,0,0,0,30593.75,0,80375,427640,49.96,1,-0.925,No
05-12-2021,04:45,05:00,0,75531.25,0,0,0,29968.75,0,81281.25,427320,49.98,1,-0.929,No
05-12-2021,05:00,05:15,0,77437.5,0,0,0,28875,0,82625,426740,49.95,1,-0.937,No
05-12-2021,05:15,05:30,0,79062.5,0,0,0,28031.25,0,83906.25,426340,49.99,1,-0.942,No
05-12-2021,05:30,05:45,0,82531.25,0,0,0,26531.25,0,86687.5,425400,49.97,1,-0.952,No
05-12-2021,05:45,06:00,0,86031.25,0,0,0,25375,0,89687.5,424760,50,1,-0.959,No
05-12-2021,06:00,06:15,0,89343.75,0,0,0,24718.75,0,92718.75,424360,50.03,1,-0.964,No
05-12-2021,06:15,06:30,0,90281.25,0,0,0,23125,0,93187.5,423460,50.01,1,-0.969,No
05-12-2021,06:30,06:45,0,92062.5,0,0,0,21250,0,94500,422260,50.01,1,-0.974,No
05-12-2021,06:45,07:00,0,90531.25,0,0,0,21062.5,0,92968.75,422460,50.01,1,-0.974,No
05-12-2021,07:00,07:15,0,90468.75,0,0,0,19531.25,0,92531.25,421920,49.96,1,-0.978,No
05-12-2021,07:15,07:30,0,90312.5,0,0,0,18781.25,0,92281.25,421480,49.95,1,-0.979,No
05-12-2021,07:30,07:45,0,89500,0,0,0,19968.75,0,91687.5,421680,49.91,1,-0.976,No
05-12-2021,07:45,08:00,0,88187.5,0,0,0,21687.5,0,90812.5,422320,49.85,1,-0.971,No
05-12-2021,08:00,08:15,0,87156.25,0,0,0,22281.25,0,89968.75,422620,49.89,1,-0.969,No
05-12-2021,08:15,08:30,0,83093.75,0,0,0,22875,0,86187.5,422300,49.88,1,-0.964,No
05-12-2021,08:30,08:45,0,78500,0,0,0,24562.5,0,82281.25,423240,49.99,1,-0.954,No
05-12-2021,08:45,09:00,0,70500,0,0,0,25781.25,0,75062.5,422920,49.94,1,-0.939,No
05-12-2021,09:00,09:15,0,68000,0,0,0,26031.25,0,72812.5,422780,49.8,1,-0.934,No
05-12-2021,09:15,09:30,0,66250,0,0,0,26812.5,0,71468.75,423300,49.98,1,-0.927,No
05-12-2021,09:30,09:45,0,64843.75,0,0,0,26062.5,0,69875,423020,49.99,1,-0.928,No
05-12-2021,09:45,10:00,0,62593.75,0,0,0,26437.5,0,67968.75,423280,50.01,1,-0.921,No
05-12-2021,10:00,10:15,0,56562.5,0,0,0,27250,0,62781.25,424060,50,1,-0.901,No
05-12-2021,10:15,10:30,0,53000,0,0,0,27125,0,59531.25,424340,50,1,-0.89,No
05-12-2021,10:30,10:45,0,50656.25,0,0,0,27218.75,0,57531.25,424460,50.01,1,-0.88,No
05-12-2021,10:45,11:00,0,50250,0,0,0,27687.5,0,57343.75,424640,50.03,1,-0.876,No
05-12-2021,11:00,11:15,0,50000,0,0,0,28093.75,0,57343.75,424900,50.02,1,-0.872,No
05-12-2021,11:15,11:30,0,48625,0,0,0,28156.25,0,56187.5,425280,49.99,1,-0.865,No
05-12-2021,11:30,11:45,0,46468.75,0,0,0,28468.75,0,54531.25,425320,49.97,1,-0.852,No
05-12-2021,11:45,12:00,0,44781.25,0,0,0,28656.25,0,53156.25,425440,49.97,1,-0.842,No
05-12-2021,12:00,12:15,0,43812.5,0,0,0,29843.75,0,53000,426280,49.97,1,-0.827,No
05-12-2021,12:15,12:30,0,43375,0,0,0,30093.75,0,52781.25,426320,49.93,1,-0.822,No
05-12-2021,12:30,12:45,0,42500,0,0,0,30812.5,0,52531.25,426820,49.95,1,-0.809,No
05-12-2021,12:45,13:00,0,41750,0,0,0,31625,0,52375,427280,49.95,1,-0.797,No
05-12-2021,13:00,13:15,0,41343.75,0,0,0,32625,0,52656.25,427900,49.94,1,-0.785,No
05-12-2021,13:15,13:30,0,42531.25,0,0,0,32718.75,0,53656.25,427880,49.99,1,-0.793,No
05-12-2021,13:30,13:45,0,41937.5,0,0,0,32968.75,0,53343.75,428140,50.04,1,-0.786,No
05-12-2021,13:45,14:00,0,41875,0,0,0,32656.25,0,53125,427960,50.02,1,-0.788,No
05-12-2021,14:00,14:15,0,43218.75,0,0,0,32531.25,0,54093.75,427980,50.02,1,-0.799,No
05-12-2021,14:15,14:30,0,44875,0,0,0,31687.5,0,54937.5,427360,49.91,1,-0.817,No
05-12-2021,14:30,14:45,0,46812.5,0,0,0,31312.5,0,56312.5,426960,49.92,1,-0.831,No
05-12-2021,14:45,15:00,0,48875,0,0,0,31625,0,58218.75,427060,50.01,1,-0.84,No
05-12-2021,15:00,15:15,0,50218.75,0,0,0,32000,0,59531.25,427020,50,1,-0.844,No
05-12-2021,15:15,15:30,0,50343.75,0,0,0,31750,0,59531.25,426840,50,1,-0.846,No
05-12-2021,15:30,15:45,0,50531.25,0,0,0,31281.25,0,59437.5,426480,50.02,1,-0.85,No
05-12-2021,15:45,16:00,0,53250,0,0,0,31093.75,0,61656.25,426240,50,1,-0.864,No
05-12-2021,16:00,16:15,0,54562.5,0,0,0,32281.25,0,63406.25,427180,50.07,1,-0.861,No
05-12-2021,16:15,16:30,0,56312.5,0,0,0,31750,0,64656.25,426640,50.01,1,-0.871,No
05-12-2021,16:30,16:45,0,57718.75,0,0,0,31593.75,0,65781.25,426340,50.02,1,-0.877,No
05-12-2021,16:45,17:00,0,57843.75,0,0,0,31218.75,0,65750,426140,50,1,-0.88,No
05-12-2021,17:00,17:15,0,57000,0,0,0,31562.5,0,65156.25,426360,50.02,1,-0.875,No
05-12-2021,17:15,17:30,0,57593.75,0,0,0,32125,0,65937.5,426740,50.05,1,-0.873,No
05-12-2021,17:30,17:45,0,60250,0,0,0,31218.75,0,67875,426100,50.01,1,-0.888,No
05-12-2021,17:45,18:00,0,63968.75,0,0,0,30343.75,0,70781.25,425460,50.03,1,-0.904,No
05-12-2021,18:00,18:15,0,68218.75,0,0,0,29312.5,0,74281.25,425100,50.03,1,-0.918,No
05-12-2021,18:15,18:30,0,72375,0,0,0,27750,0,77500,424280,50.01,1,-0.934,No
05-12-2021,18:30,18:45,0,74531.25,0,0,0,27187.5,0,79343.75,424060,50.02,1,-0.939,No
05-12-2021,18:45,19:00,0,76437.5,0,0,0,26500,0,80906.25,424620,50.02,1,-0.945,No
05-12-2021,19:00,19:15,0,76250,0,0,0,26687.5,0,80781.25,426200,50.03,1,-0.944,No
05-12-2021,19:15,19:30,0,78093.75,0,0,0,26968.75,0,82625,425540,50.02,1,-0.945,No
05-12-2021,19:30,19:45,0,79750,0,0,0,27250,0,84281.25,425220,50,1,-0.946,No
05-12-2021,19:45,20:00,0,79906.25,0,0,0,27718.75,0,84593.75,425800,49.97,1,-0.945,No
05-12-2021,20:00,20:15,0,80562.5,0,0,0,27281.25,0,85062.5,426820,49.89,1,-0.947,No
05-12-2021,20:15,20:30,0,80937.5,0,0,0,26968.75,0,85312.5,426680,49.88,1,-0.949,No
05-12-2021,20:30,20:45,0,79437.5,0,0,0,27687.5,0,84093.75,427080,49.89,1,-0.945,No
05-12-2021,20:45,21:00,0,78468.75,0,0,0,28750,0,83593.75,427940,49.98,1,-0.939,No
05-12-2021,21:00,21:15,0,76218.75,0,0,0,29343.75,0,81687.5,428260,49.98,1,-0.933,No
05-12-2021,21:15,21:30,0,76312.5,0,0,0,29406.25,0,81750,428420,50,1,-0.933,No
05-12-2021,21:30,21:45,0,76156.25,0,0,0,29781.25,0,81781.25,428660,50,1,-0.931,No
05-12-2021,21:45,22:00,0,76250,0,0,0,30125,0,82000,428960,50.01,1,-0.93,No
05-12-2021,22:00,22:15,0,74625,0,0,0,30656.25,0,80656.25,429220,49.98,1,-0.925,No
05-12-2021,22:15,22:30,0,71687.5,0,0,0,31187.5,0,78187.5,429320,49.99,1,-0.917,No
05-12-2021,22:30,22:45,0,68656.25,0,0,0,31625,0,75593.75,429540,49.99,1,-0.908,No
05-12-2021,22:45,23:00,0,65812.5,0,0,0,31281.25,0,72875,429600,49.99,1,-0.903,No
05-12-2021,23:00,23:15,0,65093.75,0,0,0,31625,0,72343.75,429860,50.01,1,-0.9,No
05-12-2021,23:15,23:30,0,65750,0,0,0,31687.5,0,73031.25,429660,50.01,1,-0.9,No
05-12-2021,23:30,23:45,0,67812.5,0,0,0,31406.25,0,74718.75,428920,50,1,-0.908,No
05-12-2021,23:45,00:00,0,68531.25,0,0,0,31531.25,0,75406.25,429100,50.03,1,-0.909,No
06-12-2021,00:00,00:15,0,68656.25,0,0,0,31625,0,75625,429180,50.06,1,-0.908,No
06-12-2021,00:15,00:30,0,68406.25,0,0,0,31562.5,0,75343.75,429200,50.06,1,-0.908,No
06-12-2021,00:30,00:45,0,67593.75,0,0,0,31406.25,0,74531.25,429080,50.02,1,-0.907,No
06-12-2021,00:45,01:00,0,67406.25,0,0,0,31375,0,74343.75,428960,50.01,1,-0.907,No
06-12-2021,01:00,01:15,0,65156.25,0,0,0,31750,0,72500,429220,49.99,1,-0.899,No
06-12-2021,01:15,01:30,0,63156.25,0,0,0,31937.5,0,70750,429360,49.98,1,-0.893,No
06-12-2021,01:30,01:45,0,63468.75,0,0,0,31781.25,0,70968.75,429140,49.94,1,-0.894,No
06-12-2021,01:45,02:00,0,63562.5,0,0,0,31750,0,71062.5,429280,49.94,1,-0.894,No
06-12-2021,02:00,02:15,0,64531.25,0,0,0,32187.5,0,72125,429760,50,1,-0.895,No
06-12-2021,02:15,02:30,0,63468.75,0,0,0,32281.25,0,71218.75,429720,49.99,1,-0.891,No
06-12-2021,02:30,02:45,0,63062.5,0,0,0,32468.75,0,70937.5,429900,50.01,1,-0.889,No
06-12-2021,02:45,03:00,0,62812.5,0,0,0,32656.25,0,70781.25,430060,50.02,1,-0.887,No
06-12-2021,03:00,03:15,0,63718.75,0,0,0,32562.5,0,71531.25,429960,50.01,1,-0.891,No
06-12-2021,03:15,03:30,0,64437.5,0,0,0,32375,0,72125,429860,50.01,1,-0.893,No
06-12-2021,03:30,03:45,0,65062.5,0,0,0,32312.5,0,72656.25,429820,50.02,1,-0.895,No
06-12-2021,03:45,04:00,0,65093.75,0,0,0,32062.5,0,72593.75,429660,50,1,-0.897,No
06-12-2021,04:00,04:15,0,66437.5,0,0,0,31562.5,0,73531.25,429460,50.01,1,-0.904,No
06-12-2021,04:15,04:30,0,67437.5,0,0,0,31312.5,0,74343.75,429300,50.02,1,-0.907,No
06-12-2021,04:30,04:45,0,68125,0,0,0,31093.75,0,74906.25,429100,50.03,1,-0.909,No
06-12-2021,04:45,05:00,0,68750,0,0,0,30625,0,75250,428760,50.01,1,-0.914,No
06-12-2021,05:00,05:15,0,72125,0,0,0,29593.75,0,77968.75,427800,49.98,1,-0.925,No
06-12-2021,05:15,05:30,0,75156.25,0,0,0,27875,0,80156.25,427000,50,1,-0.938,No
06-12-2021,05:30,05:45,0,76500,0,0,0,26875,0,81093.75,426380,49.97,1,-0.943,No
06-12-2021,05:45,06:00,0,78437.5,0,0,0,25625,0,82500,425740,49.95,1,-0.951,No
06-12-2021,06:00,06:15,0,81437.5,0,0,0,24343.75,0,85031.25,425020,49.89,1,-0.958,No
06-12-2021,06:15,06:30,0,83625,0,0,0,22875,0,86687.5,424140,49.95,1,-0.965,No
06-12-2021,06:30,06:45,0,85125,0,0,0,21250,0,87718.75,423060,49.95,1,-0.97,No
06-12-2021,06:45,07:00,0,84312.5,0,0,0,22375,0,87250,424020,49.9,1,-0.966,No
06-12-2021,07:00,07:15,0,87593.75,0,0,0,21625,0,90250,423400,49.95,1,-0.971,No
06-12-2021,07:15,07:30,0,89250,0,0,0,20156.25,0,91500,422580,49.98,1,-0.975,No
06-12-2021,07:30,07:45,0,88281.25,0,0,0,20562.5,0,90656.25,422760,49.99,1,-0.974,No
